	TCGA.3Z.A93Z	TCGA.6D.AA2E	TCGA.A3.3358	TCGA.A3.3387	TCGA.A3.A6NI	TCGA.A3.A6NJ	TCGA.A3.A6NL	TCGA.A3.A6NN	TCGA.A3.A8CQ	TCGA.A3.A8OU	TCGA.A3.A8OV	TCGA.A3.A8OW	TCGA.A3.A8OX	TCGA.AK.3440	TCGA.AK.3458	TCGA.B0.4698	TCGA.B0.4700	TCGA.B0.4706	TCGA.B0.4710	TCGA.B0.4712	TCGA.B0.4810	TCGA.B0.4811	TCGA.B0.4815	TCGA.B0.4816	TCGA.B0.4818	TCGA.B0.4821	TCGA.B0.4852	TCGA.B0.5080	TCGA.B0.5399	TCGA.B0.5400	TCGA.B0.5402	TCGA.B0.5690	TCGA.B0.5691	TCGA.B0.5692	TCGA.B0.5693	TCGA.B0.5694	TCGA.B0.5695	TCGA.B0.5696	TCGA.B0.5697	TCGA.B0.5698	TCGA.B0.5699	TCGA.B0.5700	TCGA.B0.5701	TCGA.B0.5702	TCGA.B0.5703	TCGA.B0.5705	TCGA.B0.5706	TCGA.B0.5707	TCGA.B0.5709	TCGA.B0.5710	TCGA.B0.5711	TCGA.B0.5712	TCGA.B0.5713	TCGA.B0.5812	TCGA.B2.3924	TCGA.B2.5633	TCGA.B2.5635	TCGA.B2.5636	TCGA.B2.5639	TCGA.B2.5641	TCGA.B2.A4SR	TCGA.B4.5377	TCGA.B4.5378	TCGA.B4.5832	TCGA.B4.5834	TCGA.B4.5835	TCGA.B4.5836	TCGA.B4.5838	TCGA.B4.5843	TCGA.B4.5844	TCGA.B8.4146	TCGA.B8.4153	TCGA.B8.4621	TCGA.B8.4622	TCGA.B8.5545	TCGA.B8.5546	TCGA.B8.5549	TCGA.B8.5550	TCGA.B8.5551	TCGA.B8.5552	TCGA.B8.5553	TCGA.B8.A54D	TCGA.B8.A54E	TCGA.B8.A54F	TCGA.B8.A54G	TCGA.B8.A54H	TCGA.B8.A54I	TCGA.B8.A54J	TCGA.B8.A54K	TCGA.B8.A7U6	TCGA.B8.A8YJ	TCGA.BP.4770	TCGA.CJ.5671	TCGA.CJ.5672	TCGA.CJ.5675	TCGA.CJ.5676	TCGA.CJ.5677	TCGA.CJ.5678	TCGA.CJ.5679	TCGA.CJ.5680	TCGA.CJ.5681	TCGA.CJ.5682	TCGA.CJ.5683	TCGA.CJ.5684	TCGA.CJ.5686	TCGA.CJ.5689	TCGA.CJ.6027	TCGA.CJ.6028	TCGA.CJ.6030	TCGA.CJ.6031	TCGA.CJ.6032	TCGA.CJ.6033	TCGA.CW.5580	TCGA.CW.5581	TCGA.CW.5583	TCGA.CW.5584	TCGA.CW.5585	TCGA.CW.5587	TCGA.CW.5588	TCGA.CW.5589	TCGA.CW.5590	TCGA.CW.5591	TCGA.CW.6087	TCGA.CW.6088	TCGA.CW.6090	TCGA.CW.6093	TCGA.CW.6097	TCGA.CZ.4863	TCGA.CZ.4864	TCGA.CZ.4865	TCGA.CZ.4866	TCGA.CZ.5451	TCGA.CZ.5452	TCGA.CZ.5453	TCGA.CZ.5454	TCGA.CZ.5455	TCGA.CZ.5456	TCGA.CZ.5457	TCGA.CZ.5458	TCGA.CZ.5459	TCGA.CZ.5460	TCGA.CZ.5461	TCGA.CZ.5462	TCGA.CZ.5463	TCGA.CZ.5464	TCGA.CZ.5465	TCGA.CZ.5466	TCGA.CZ.5467	TCGA.CZ.5468	TCGA.CZ.5469	TCGA.CZ.5470	TCGA.CZ.5982	TCGA.CZ.5984	TCGA.CZ.5985	TCGA.CZ.5986	TCGA.CZ.5987	TCGA.CZ.5988	TCGA.CZ.5989	TCGA.DV.5565	TCGA.DV.5566	TCGA.DV.5567	TCGA.DV.5568	TCGA.DV.5569	TCGA.DV.5573	TCGA.DV.5574	TCGA.DV.5575	TCGA.DV.5576	TCGA.DV.A4VX	TCGA.DV.A4VZ	TCGA.DV.A4W0	TCGA.EU.5904	TCGA.EU.5905	TCGA.EU.5906	TCGA.EU.5907	TCGA.G6.A5PC	TCGA.G6.A8L6	TCGA.G6.A8L7	TCGA.G6.A8L8	TCGA.GK.A6C7	TCGA.MM.A563	TCGA.MM.A564	TCGA.MM.A84U	TCGA.MW.A4EC	TCGA.T7.A92I
ABCB5|340273	-0.299993553	4.953790823	-0.623306756	0.087558088	0.337109954	-0.399796509	-0.623306756	-0.408099519	-0.623306756	-0.396910091	-0.623306756	-0.404842294	3.038591306	0.128493621	-0.097666796	-0.623306756	0.177827703	0.099111195	0.340431059	-0.623306756	-0.276345701	0.129349117	0.346068394	-0.623306756	-0.623306756	0.151792555	0.429722704	-0.407667498	-0.264985097	3.303470897	0.091303254	-0.623306756	-0.203687378	-0.623306756	-0.242456621	-0.11779537	-0.306925383	-0.226888215	-0.351297604	-0.623306756	-0.040039741	-0.623306756	0.610185874	-0.623306756	-0.373347604	0.05250578	-0.623306756	-0.030780935	0.476011031	0.346515471	-0.453865755	0.745816078	-0.623306756	0.23053676	-0.623306756	-0.172793574	-0.623306756	-0.623306756	0.483011721	-0.214971037	-0.623306756	-0.623306756	-0.623306756	-0.623306756	-0.302978901	4.586046882	-0.284546925	3.467126087	-0.224589584	-0.623306756	-0.075913975	-0.623306756	1.016653595	-0.147054551	-0.421633553	3.77480789	-0.623306756	1.44648342	0.51733045	-0.292205158	-0.623306756	-0.623306756	2.842000346	-0.623306756	-0.623306756	-0.45716639	-0.623306756	-0.623306756	-0.623306756	-0.623306756	-0.177900332	1.064462649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC2|1244	-0.00165037	0.747744154	1.176368729	1.074446136	0.291833623	0.547015781	-0.210174677	0.017403616	0.446835691	0.134817133	0.582269315	0.820323752	0.114738138	-2.386771752	0.244087922	-1.755493191	0.754676652	0.214894183	0.765541933	-2.058016584	-0.048509736	1.092636773	1.584323501	-1.229088234	0.492045404	1.477497797	0.819931016	-1.175487549	0.746071975	0.369464561	0.571124088	0.506615123	0.749954909	0.164068909	0.760446224	0.205073097	-0.019019368	0.761149134	0.298700777	0.374531217	0.669107227	0.671967044	-0.052492398	-0.985914073	-0.681487695	0.03806975	-1.435759679	-1.434497106	0.798897052	0.1993475	0.069512727	-0.924035266	0.36968557	0.162507424	0.573674663	0.548914595	0.076068396	1.084206776	1.10484965	-1.486493844	-0.203702727	0.920777552	-1.673809866	1.200870821	-0.004227615	1.60326672	0.523538196	0.905578624	0.354153128	0.272833758	0.479636519	0.435053734	-0.641039718	0.816865163	-0.86577948	-0.21464999	-1.838014295	0.50371392	1.287837863	-2.09369448	0.155192711	0.376775351	1.479202176	-0.165082476	0.983482679	0.623245567	0.603056936	0.537020885	-1.172669105	0.270602121	-0.558678195	-2.195921755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC3|8714	0.538100934	-1.319363567	-0.538591497	-0.648609884	1.319261196	0.791351859	1.011952083	0.79531478	0.807971186	1.607483395	0.939481315	0.285767805	-0.267015403	-3.41889997	0.26535361	-1.277283247	-1.371445845	1.163162505	0.270640544	-0.479635108	0.893324025	1.445413393	1.116767653	1.519459641	0.690538463	1.114908662	0.679127478	0.620563678	0.864794182	0.632371657	-0.689358901	-1.492447084	-0.419657846	0.281687867	0.713229678	-0.48635784	0.122235781	-0.557387453	-1.524159135	0.569812856	-1.137607551	0.868498086	-0.645422671	0.049830784	-1.001226493	-1.294505007	-1.470700647	1.074744115	-0.478058705	0.389039085	-0.751463408	-0.474070625	0.359533558	0.41927083	0.02400897	1.669744222	1.514880523	-0.72920719	0.666969515	-1.048442993	0.130042219	0.814630522	-0.187198409	-0.248251177	0.276980875	-0.220506881	0.593593499	0.13500337	1.053501338	0.083396382	0.101043338	0.76694096	-0.158841239	-0.327925324	0.810178983	-2.039058871	-1.678747457	0.137576538	1.533031884	0.263606775	0.794353363	-0.238126174	-2.448455526	1.792216983	-0.197739301	1.216636107	1.348201037	0.728987479	-0.187631569	1.09880824	0.258690214	-2.602571049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6P1|653190	0.124280126	-0.276562163	1.264545352	0.683560259	0.428111865	0.257636425	0.129568531	-0.708945663	0.018352985	0.023600862	0.020500993	0.219339576	-0.184891997	-2.627270804	0.445621114	-2.209145202	0.873669614	0.562124249	0.576349242	-1.558842408	-0.090961599	1.439962374	1.025067171	0.675634991	0.839896479	1.41663572	0.575834397	-0.558720274	0.650551156	0.891612481	-0.065582284	0.532023353	0.585479934	0.383240525	-0.261160071	0.09827718	-0.262838725	0.763195218	0.473525497	-0.06330137	0.32423946	0.302258684	-0.407174949	-0.726798062	-0.079554789	0.050462764	-0.488175881	-0.7064396	0.806316519	-0.40227409	-0.004756893	-0.425178698	-0.070568394	-0.08879898	-0.139720574	-0.057865393	0.964006956	1.139096319	1.35064607	-1.681890361	-0.909253402	0.217927809	-2.686902992	2.105035163	-0.11722257	2.246469276	-0.019361065	0.326618733	0.021923797	-0.705813544	0.974097665	0.579806274	0.423799397	0.509195603	-0.499411171	-0.081472642	-1.036057923	0.364852491	-0.174742129	-2.185452695	0.018887631	1.436282598	0.850672692	0.012260146	1.144923987	0.445532295	0.60019209	-0.135620058	-2.881190646	0.115067029	-1.113516758	-2.242291854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6|368	0.233827984	0.383263136	1.379291493	1.480790497	0.085883457	0.258184798	0.156783006	-0.236485066	0.083965457	0.106500572	0.262001307	0.250464442	0.00437399	-2.780461764	0.559289117	-3.030412413	0.326792125	0.229305771	0.083674359	-0.748932966	-0.630542562	0.32569979	0.072539806	0.51538788	0.327900941	0.48051976	-0.116865038	-0.691483994	0.452000757	0.652756993	0.506904625	0.713112383	1.042570544	0.550285993	-0.010184138	0.279051432	-0.032817831	1.144115765	0.242315526	-0.437306848	0.671081894	0.621349252	0.235389252	-0.461145135	0.049689606	0.265836231	-0.834720386	-0.193952785	1.001043773	-0.52064742	0.419211452	-0.657713695	0.359689956	0.189451189	-0.154536093	0.083024946	0.583247095	1.24502651	1.627596626	-0.245774933	-0.979322222	0.746982371	-3.048980488	0.015675527	-0.165198643	2.024216815	0.050281558	0.992972152	0.126409727	-0.306301716	-0.039832982	0.515540498	0.477662752	1.165306898	-0.171047712	0.419106489	-0.795302539	-0.028224999	-1.296929032	-2.521631286	0.53226074	0.940687187	0.808823035	-0.586591529	0.896051019	0.454752491	0.155902924	-0.021674998	-3.627750813	0.17981185	-0.994250958	-2.746384547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM3|22885	0.923620247	-0.045780655	-0.090216934	0.222905454	0.872090201	0.870747001	0.943046088	0.871038145	0.669490458	0.868629229	0.878446082	0.921338074	0.845022019	-0.978646312	0.556059022	0.913431818	0.107965596	0.371871253	0.706874609	-2.335763758	0.446226897	0.862365384	0.499222589	0.442375302	0.731492429	1.008868306	0.829851383	-0.22178258	0.61187632	1.279730538	-0.126632859	-0.692767625	-0.250278648	0.759764183	1.025354514	-0.142147929	0.780456126	-0.334914862	-0.250372185	0.801379403	-0.327498085	1.08051076	-0.654031704	0.880959033	-1.101042402	-0.813532127	-1.558038613	-0.061840165	-0.066724843	0.902180903	-0.801717405	-0.241582463	0.92244614	0.591176924	0.899500039	0.833372044	0.519277955	0.109794178	0.815801018	-1.745889856	0.417400153	0.816547346	-1.235838797	0.252163735	0.821189103	-0.141210389	0.618909097	1.035684237	0.400527004	0.740004986	0.53062829	0.637363714	-0.550114206	0.016719213	0.262643797	-0.251818515	-2.114486055	0.682973861	0.042285521	-0.77659973	0.849313016	-0.39064174	-0.009554083	0.784326679	0.733871113	0.996704837	0.718607925	0.881362164	-1.47678554	0.629871809	0.542295274	-1.391714978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABO|28	-0.344473002	0.094684505	0.347522692	-0.494183788	-1.439543854	-1.373114823	-0.455337703	0.414505796	-0.049187856	-0.005807616	1.411262722	1.053241782	1.294242296	-2.643725136	-0.451902242	-2.614162344	0.878460478	-0.020419754	-1.049703069	0.7088286	0.06589998	-0.54611175	-0.268750778	0.096198231	0.496837149	-1.819764213	-0.102106561	-0.20873222	0.303961051	1.145922049	1.097225619	0.143822268	0.182601571	0.861653331	1.141356349	0.732129041	0.198750223	1.089962028	1.149118108	0.32835053	0.98756913	-1.162452038	1.017290378	-0.910938551	1.290117128	1.261061237	1.506017481	-0.687959908	0.476793762	0.642020774	1.085074198	-0.829623308	0.119019322	-1.70578185	-0.244035298	0.30100332	-0.49526454	0.997235117	-1.526448272	1.307093817	0.983928021	-0.615648004	-0.371320815	-1.894714222	0.072015846	0.882391965	1.696028998	-0.890007232	-0.868007215	1.120908056	-0.574203999	-1.145997629	-0.913792124	0.618401975	-2.190317992	1.543602067	1.346540165	-1.918088138	-2.809869985	0.874959454	0.150385658	-0.575012318	1.814069023	0.216153808	-0.572445672	-1.376643246	-1.613197598	0.541900407	-1.476832014	-1.81744332	-0.055235738	-2.449802431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABP1|26	0.843269064	-3.502283572	0.996199135	1.107445071	0.505141739	0.832481783	0.803996789	-0.698043172	0.908097518	0.28211611	-0.752103237	0.2809327	0.207438854	-3.816886176	-2.455354169	-3.887811944	-0.037981694	-1.12753839	0.50781771	0.35273855	0.108024537	-0.183354179	-0.695807343	-2.391897607	-0.796360694	0.181663068	-0.053572296	0.19680013	0.127802087	0.937235436	0.483240779	0.493935092	0.638764703	0.503555473	-0.500726058	0.092344563	-0.65126071	0.552525612	0.412987169	0.210878942	0.347027114	1.075589463	-0.58561467	0.396246628	0.303066787	0.156928494	-0.158227966	-1.03577621	0.054366452	-0.463763837	-0.120898681	-0.478487374	-0.339543616	0.090489472	0.844804614	0.063479054	0.791577141	0.247904074	-0.689191706	0.099704373	0.44732885	1.152607925	-0.541316404	-2.352792752	0.280628294	-2.333981216	0.274117701	0.5321344	0.145869058	0.341469995	0.308536672	0.181416262	0.034318696	0.818673438	0.305817431	-1.903451613	0.012060281	0.563555198	-0.579488326	-0.032397478	0.688837467	1.11506077	-2.891097754	-0.576870884	-0.464333961	0.57177191	1.757944588	0.653138244	-0.368916272	0.197422289	-0.22222625	-3.293575337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAN|176	-0.173225413	-1.107572164	-1.219653994	-1.170425396	0.406568947	-2.380823487	0.723500971	0.338733817	-0.103467847	-0.788332027	-1.228745777	0.797038193	0.413497548	-2.180422394	-0.218286248	-2.086741468	-0.258251221	1.353467472	0.503963653	-1.476991061	1.002939623	0.987917266	0.577103896	0.857409075	0.570904229	0.447607665	0.468443502	0.940721297	0.477366228	0.865819468	0.414957338	-0.347033369	-0.00851789	-0.119799058	0.088076052	0.366479749	1.099659347	-0.241130253	-0.899213655	0.423307017	0.033201499	-0.05743093	0.683664703	0.326766842	-0.190924371	-0.641028339	-0.699249399	-0.68013961	-0.785198232	1.779457883	-0.779908271	1.341733726	1.119048864	0.701256396	-0.363087709	1.021646232	1.827531005	-0.259245406	0.323547283	-0.99451646	0.109415398	-0.52547988	0.45226127	0.366665786	0.520100532	-0.773158456	0.568129339	1.386752225	1.202233624	1.325353814	-0.647837392	0.371795412	-2.105556332	0.114959385	1.868967859	-1.669886468	-1.342243804	1.890257329	0.001650722	0.52471226	0.975589805	0.165860212	-2.921351994	0.435947109	-0.392977731	0.140166426	0.341830372	-0.445108029	1.0725849	0.671720766	1.504404362	0.422820163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAP1|9744	0.663265852	0.68691815	-0.519683839	-1.190417934	0.325454371	1.321237434	0.924134966	0.817172865	0.30581609	0.848306665	0.386716808	0.873627845	1.252287074	-1.691032142	0.867690919	1.661694536	-0.782214259	0.980896613	0.957199657	-1.428034577	1.421904318	1.095244444	2.020123406	0.786449364	1.143454181	1.227904849	0.414214802	1.193164987	1.395857378	0.990919229	0.265089502	-1.657478083	0.113275106	1.324489147	-0.325795689	-0.006545833	0.229965138	-1.056235356	-1.442358931	0.477867807	-1.289567373	0.276269106	-0.220362435	1.970704801	-0.620099152	-0.974841883	-1.227839927	0.097216394	-0.642033421	0.36881225	-1.04267923	0.303637317	0.319452198	0.423995822	1.238668281	0.520942772	0.962640184	0.11616999	0.630612036	-1.684552295	0.816863836	0.427766046	-0.340794427	-1.889293142	-0.008622727	0.18888401	0.094917688	-0.789868983	-1.013882744	-0.34534105	-0.348416345	0.129812435	0.014756817	0.424261738	0.302541405	-0.425769112	-1.874352422	0.206483824	1.598603432	-0.535259597	0.571627449	1.680077804	-0.000533507	0.310628068	1.72817318	1.137678022	1.66986931	1.043133671	-0.199530126	0.72031012	1.492572193	-0.179849605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACCN1|40	-0.231276927	0.219889427	0.228253049	0.410800765	-0.30703822	0.481733562	-0.875214611	-0.799437405	0.077869462	0.416570269	-1.14858598	-1.339915367	0.11808151	1.909821452	-1.417196004	-1.077475251	0.512968768	-0.470913207	-1.537932584	1.779847002	-0.554104655	-0.021139251	-0.902470422	-1.283971454	-0.786893103	0.53869515	-1.361501836	0.236267684	-1.005742659	-0.440667138	1.196075347	0.742456468	0.645281524	-1.170227543	-0.652185429	0.813410911	-1.414002822	0.578145208	0.718715276	-1.768345354	0.689948474	-0.760981324	0.630155195	0.996418065	0.954936691	1.302547561	0.249156881	1.104141521	0.866318065	-1.768345354	0.679010661	0.583888955	-1.558171821	0.395211859	-1.196229795	-1.26377715	-1.520144621	0.587863634	-1.107869777	1.205322365	-1.343140949	-1.347519909	0.026092889	1.05476456	-1.567536132	-1.177650861	-0.135392336	-0.083888526	-0.496985664	-1.768345354	-1.768345354	-1.768345354	2.170719391	0.474276922	0.122481896	-0.837243119	1.933422532	-0.075901898	0.207918882	0.881253683	-1.209860697	-1.768345354	-1.4478244	0.92298245	-1.478005032	-0.533187706	0.615269853	0.397377537	-1.493105052	-0.601467299	0.776462181	0.336806433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACE2|59272	0.666071308	0.242416948	1.029988495	0.930594173	0.846033801	1.064010329	-0.016225294	0.102369041	0.531420161	0.90467948	0.412196611	0.510311747	-0.107095147	-3.145723051	0.605609407	-3.446148744	0.312892049	-0.151183179	0.47239515	-1.229532387	-0.965077743	0.355561397	-2.842078841	-0.295605264	0.457310645	-1.852280718	0.724560335	-1.466664134	0.572397745	-0.850072696	0.421766598	0.562195634	0.839093989	0.50994133	0.471355703	0.151451584	0.663567393	0.755125747	0.037682191	0.664014937	0.494653591	1.058084995	0.007012496	0.350825293	-0.082120059	0.227911194	-1.001734839	0.230790774	0.82548389	-0.100280839	0.240743949	-0.024928913	1.094407123	0.451755349	0.191254027	0.149653165	0.546621585	0.6763005	0.815232294	-1.366385466	-1.558065476	1.316117267	-1.546669669	0.620047075	-0.102693695	0.927533257	0.805803313	0.953631532	0.433409294	0.436976707	0.82345697	0.966353498	0.994765542	0.799906102	-0.629383508	1.743233435	-1.802229192	0.884055429	-1.055472265	-1.617506114	1.102069988	0.793364633	0.967814327	-0.760596897	0.815890995	0.722899632	-0.232492345	0.704735775	-2.310213368	0.631434408	-0.302785966	-2.684111485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACMSD|130013	0.882979913	0.292931493	1.325222441	1.365746432	0.268374035	0.60671532	-0.18999346	0.196947125	0.625823752	0.620316313	0.669847685	0.624616718	-0.158923241	-4.291545062	1.177907786	-4.112723919	0.70891183	-0.166910768	0.135684385	-0.663115813	0.18558997	0.48318346	0.1375486	0.506613366	0.862663281	-0.968616254	0.284991628	-0.473019043	0.594191667	0.260374558	0.406263146	0.616075973	0.718345489	0.328013487	0.286083643	0.295003998	0.39648962	0.844225764	0.581782955	0.271609173	0.808158835	0.558550013	-0.104297684	0.057429876	0.182332849	-0.013981701	-0.410457404	0.505017579	1.091484326	-0.240580949	0.463627442	-0.369204235	0.718670359	-0.006355444	0.059959295	-0.421303912	0.019885806	0.751213779	0.611325582	-1.742016212	0.237494633	0.702713876	-2.893119327	0.592901793	0.241877216	0.082956252	0.449355181	0.24239427	0.554913568	0.511607235	0.422161133	0.508647606	0.478672973	0.959428159	-0.070228115	0.739759106	-1.443921742	0.123943494	-0.267528418	-1.550473581	0.451833913	0.654937565	0.332571791	0.262086756	0.504384179	0.517296907	0.184345014	0.404200261	-3.505148869	0.455302398	-0.541034937	-3.932876847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT12|134526	-0.995093315	0.706497405	1.740178912	1.456657766	-0.995093315	-0.654145282	-0.995093315	-0.995093315	-0.650132855	-0.995093315	-0.632924933	-0.995093315	-0.828632008	-0.995093315	-0.995093315	-0.995093315	1.327284079	-0.446695064	-0.678417769	1.063301335	-0.82399408	-0.44548007	-0.813681807	-0.995093315	-0.995093315	-0.627392862	-0.869091166	-0.995093315	-0.995093315	-0.595381336	1.001700972	1.482100332	1.017178876	-0.995093315	-0.805260986	0.960510576	-0.457746112	1.310201873	1.391161851	-0.995093315	1.156508582	-0.302714911	1.121915671	0.468519739	1.267052898	1.27489965	0.969453666	-0.76763464	1.346605266	-0.995093315	0.853893811	0.444819021	-0.703575372	-0.995093315	-0.805762802	-0.995093315	-0.995093315	1.509985713	-0.330481798	1.044844419	-0.80593017	-0.995093315	-0.995093315	-0.995093315	-0.995093315	0.138646815	-0.995093315	-0.995093315	-0.795232632	0.104080903	-0.995093315	-0.995093315	-0.597889916	1.466027019	-0.995093315	1.982526866	1.160799059	-0.754619404	-0.776755134	0.429583707	-0.995093315	-0.995093315	1.416951316	-0.995093315	-0.995093315	-0.995093315	-0.995093315	-0.809077305	-0.995093315	-0.56861923	-0.768575574	-0.995093315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACP5|54	0.496197173	2.130925763	1.095854079	1.024107825	0.512643022	0.836650593	0.346203816	0.22256293	0.124480125	-0.598838037	0.683206408	0.707950175	-0.159411991	-1.672512467	0.896312179	0.422783218	0.437385531	-0.910474432	0.009645901	-1.622729273	0.512477341	0.769632617	0.251512604	-0.980090414	-0.027842985	0.977618288	0.26016258	-0.794117254	1.147427002	1.867305708	1.003624122	0.347899565	0.599364655	1.193318415	0.587880204	0.278533908	-0.382476755	0.625340898	0.117949674	0.622088973	0.484511698	0.701266563	-0.250999394	1.284242804	-0.658592656	-0.259911494	-1.640708927	0.80765634	0.878901972	-0.209295199	-0.488978991	-0.411875294	0.725606138	-0.181568819	1.117271926	0.14667696	-0.808086802	0.941816076	-0.17873923	-1.918954091	0.615649822	0.729256934	-1.478707117	-2.255009973	-0.454599442	2.703763848	0.517070458	-0.755629581	0.51504894	0.211881471	-0.431466705	-1.135289748	1.121724168	0.98369315	-0.015250707	3.027289996	-2.351104796	-0.129149718	0.596098208	-0.739091151	-0.132974121	0.141301585	2.252228226	-0.749650155	0.576722181	0.279023423	0.399872938	-0.164230827	-2.191386219	-0.665675007	0.247400048	-1.318430781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
