	TCGA.A6.2675	TCGA.A6.4105	TCGA.A6.5656	TCGA.A6.5657	TCGA.A6.5659	TCGA.A6.5660	TCGA.A6.5661	TCGA.A6.5662	TCGA.A6.5664	TCGA.A6.5665	TCGA.A6.5666	TCGA.A6.5667	TCGA.A6.6137	TCGA.A6.6138	TCGA.A6.6140	TCGA.A6.6141	TCGA.A6.6142	TCGA.A6.6648	TCGA.A6.6649	TCGA.A6.6650	TCGA.A6.6651	TCGA.A6.6652	TCGA.A6.6653	TCGA.A6.6654	TCGA.A6.6780	TCGA.A6.6781	TCGA.A6.6782	TCGA.AA.3489	TCGA.AA.3496	TCGA.AA.3511	TCGA.AA.3655	TCGA.AA.3660	TCGA.AA.3662	TCGA.AA.3663	TCGA.AA.3697	TCGA.AA.3712	TCGA.AA.3713	TCGA.AD.5900	TCGA.AD.6548	TCGA.AD.6888	TCGA.AD.6889	TCGA.AD.6890	TCGA.AD.6895	TCGA.AD.6899	TCGA.AD.6901	TCGA.AD.6963	TCGA.AD.6964	TCGA.AD.6965	TCGA.AM.5820	TCGA.AM.5821	TCGA.AU.3779	TCGA.AU.6004	TCGA.AY.5543	TCGA.AY.6196	TCGA.AY.6197	TCGA.AY.6386	TCGA.AZ.4323	TCGA.AZ.4616	TCGA.AZ.5403	TCGA.AZ.5407	TCGA.AZ.6598	TCGA.AZ.6599	TCGA.AZ.6600	TCGA.AZ.6601	TCGA.AZ.6603	TCGA.AZ.6605	TCGA.AZ.6606	TCGA.AZ.6607	TCGA.AZ.6608	TCGA.CA.5254	TCGA.CA.5255	TCGA.CA.5796	TCGA.CA.5797	TCGA.CA.6715	TCGA.CA.6716	TCGA.CA.6717	TCGA.CA.6718	TCGA.CA.6719	TCGA.CK.4947	TCGA.CK.4948	TCGA.CK.4950	TCGA.CK.4952	TCGA.CK.5912	TCGA.CK.5913	TCGA.CK.5914	TCGA.CK.5915	TCGA.CK.5916	TCGA.CK.6746	TCGA.CK.6747	TCGA.CK.6748	TCGA.CK.6751	TCGA.CM.4743	TCGA.CM.4751	TCGA.CM.5344	TCGA.CM.5348	TCGA.CM.5349	TCGA.CM.5860	TCGA.CM.5861	TCGA.CM.5862	TCGA.CM.5863	TCGA.CM.5864	TCGA.CM.5868	TCGA.CM.6161	TCGA.CM.6162	TCGA.CM.6163	TCGA.CM.6164	TCGA.CM.6165	TCGA.CM.6166	TCGA.CM.6167	TCGA.CM.6168	TCGA.CM.6169	TCGA.CM.6170	TCGA.CM.6171	TCGA.CM.6172	TCGA.CM.6674	TCGA.CM.6675	TCGA.CM.6676	TCGA.CM.6677	TCGA.CM.6678	TCGA.CM.6679	TCGA.CM.6680	TCGA.D5.5537	TCGA.D5.5538	TCGA.D5.5539	TCGA.D5.5540	TCGA.D5.5541	TCGA.D5.6529	TCGA.D5.6530	TCGA.D5.6531	TCGA.D5.6532	TCGA.D5.6533	TCGA.D5.6534	TCGA.D5.6535	TCGA.D5.6536	TCGA.D5.6537	TCGA.D5.6538	TCGA.D5.6539	TCGA.D5.6540	TCGA.D5.6541	TCGA.D5.6898	TCGA.D5.6920	TCGA.D5.6922	TCGA.D5.6923	TCGA.D5.6924	TCGA.D5.6926	TCGA.D5.6927	TCGA.D5.6928	TCGA.D5.6929	TCGA.D5.6930	TCGA.D5.6931	TCGA.D5.6932	TCGA.D5.7000	TCGA.DM.A0X9	TCGA.DM.A0XD	TCGA.DM.A0XF	TCGA.DM.A1D0	TCGA.DM.A1D4	TCGA.DM.A1D6	TCGA.DM.A1D7	TCGA.DM.A1D8	TCGA.DM.A1D9	TCGA.DM.A1DA	TCGA.DM.A1DB	TCGA.DM.A1HA	TCGA.DM.A1HB	TCGA.DM.A280	TCGA.DM.A282	TCGA.DM.A285	TCGA.DM.A288	TCGA.DM.A28A	TCGA.DM.A28C	TCGA.DM.A28E	TCGA.DM.A28F	TCGA.DM.A28G	TCGA.DM.A28H	TCGA.DM.A28K	TCGA.DM.A28M	TCGA.F4.6459	TCGA.F4.6460	TCGA.F4.6461	TCGA.F4.6463	TCGA.F4.6569	TCGA.F4.6570	TCGA.F4.6703	TCGA.F4.6704	TCGA.F4.6805	TCGA.F4.6806	TCGA.F4.6807	TCGA.F4.6808	TCGA.F4.6809	TCGA.F4.6854	TCGA.F4.6855	TCGA.F4.6856	TCGA.G4.6293	TCGA.G4.6294	TCGA.G4.6295	TCGA.G4.6297	TCGA.G4.6298	TCGA.G4.6299	TCGA.G4.6302	TCGA.G4.6303	TCGA.G4.6304	TCGA.G4.6306	TCGA.G4.6307	TCGA.G4.6309	TCGA.G4.6310	TCGA.G4.6311	TCGA.G4.6314	TCGA.G4.6315	TCGA.G4.6317	TCGA.G4.6320	TCGA.G4.6321	TCGA.G4.6322	TCGA.G4.6323	TCGA.G4.6586	TCGA.G4.6588	TCGA.G4.6625	TCGA.G4.6626	TCGA.G4.6627	TCGA.G4.6628
ABCA8|10351	2.148236636	0.230273177	-0.248686345	0.951280116	1.759147307	-0.782903717	-0.563474511	2.064723857	1.034648442	1.655056652	-0.817980937	1.935607409	0.192932151	-0.33258044	-0.0021717	-0.357972995	0.115088733	0.026927675	0.976283327	-0.684727049	1.624056641	-1.091021522	-1.069362986	0.524963452	-0.826757129	-0.611869031	1.11345125	1.967490322	2.217264109	2.039650541	1.983231932	1.796820131	2.186582513	2.138453177	1.776485767	2.133032011	1.669759232	0.363824955	0.040832331	-1.114294162	-1.267228895	-0.773236358	0.002300772	0.802738081	1.544266229	-0.352073301	1.02938097	-0.428622146	0.501914069	-1.267228895	-0.921325767	-0.316365009	-0.808683939	1.934135221	0.294139194	-0.958755693	1.144947939	-0.824441339	-0.05943026	-0.19586755	1.669121923	2.035296149	2.030357632	1.955004427	1.83313578	2.006622286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA9|10350	2.145626115	-0.188901563	-0.523678636	0.158846014	1.028467773	-1.429547326	-0.490565699	2.467420568	0.260290878	1.471257578	-0.758125796	1.318639326	-0.627930062	-0.819468097	-1.076255377	0.024209549	0.308259029	-0.32942313	0.700902409	-1.123075269	1.723068783	0.023349287	-1.012538397	0.652684838	-0.588881875	0.30075913	1.428968629	2.36169084	2.361960459	1.171486569	1.771280681	1.018249918	2.028718623	1.739594715	0.728862	1.600463379	0.82202375	0.467560714	-0.332425816	-1.020962922	-0.355096044	-0.677682861	-0.468353105	0.987032289	1.995972902	-0.525303206	1.571534929	-0.563561457	-0.187312601	-0.855813378	-0.229442383	0.368903558	-0.888924716	2.697149178	0.193285586	-1.223038413	0.258756626	-0.769841194	-0.417119614	-0.687101826	2.004461956	2.318090561	1.784014764	1.823773369	2.777442078	2.587343584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB11|8647	2.489412235	0.046024372	-0.520031665	-0.344913554	2.179442662	-0.889199695	1.505089644	2.454997957	-0.567856265	4.57688357	-0.889199695	1.878549869	-0.160485394	-0.889199695	0.080042855	-0.216617116	-0.889199695	0.839843062	1.418213961	-0.103396966	-0.595870129	-0.184817316	-0.889199695	-0.572556528	-0.552395024	-0.561478667	-0.359052976	0.455039044	2.153881127	1.707748598	0.934875174	1.628392292	1.443727924	3.233081247	1.742861058	2.770847765	2.359640753	0.052650338	-0.077010677	-0.423446798	-0.297926711	-0.889199695	0.127406025	-0.147089739	-0.889199695	1.186127543	-0.889199695	-0.294206491	-0.208236922	-0.889199695	-0.889199695	0.190435141	-0.610476547	0.390708956	-0.076660591	-0.580352624	0.275540241	0.369747227	-0.010690613	-0.505101842	2.798633808	1.458490243	3.962323979	1.59587457	0.892239232	1.066346724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB1|5243	1.419615959	0.880197054	0.977487027	0.761928331	1.408081984	0.393529728	-0.596754924	0.976653177	0.480199281	1.650722128	-1.972211622	1.236627926	0.101320286	1.1953197	0.127417694	0.569735863	1.281814103	0.227256085	-0.101589551	0.229262237	0.28957978	0.278096216	-1.745179185	-0.841334602	0.823792511	-0.925556663	-0.75164424	-0.11107658	0.849186311	1.116296519	0.312128883	0.900846535	0.55105017	0.628803433	0.501063802	1.21625855	0.530729971	-1.187089306	0.08476526	0.443889827	-2.225540482	0.545663621	-1.356485832	0.737298016	-0.635779387	-0.738947898	0.426904736	0.010071089	0.869308936	-2.227450683	-0.363053756	-1.45744078	-1.671158475	-0.976693152	1.010195539	0.889230551	-0.210134064	0.136519719	0.69764976	0.827350571	0.451715946	0.832579861	0.820022039	0.946670575	-0.672443927	0.040520349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB5|340273	2.955044623	-0.1476003	-0.376877823	0.042255442	0.17459541	-0.448454396	-0.757187533	2.147769491	2.079791988	2.095369934	-0.757187533	0.162705023	-0.757187533	-0.757187533	-0.757187533	-0.757187533	-0.359750727	-0.757187533	-0.757187533	-0.757187533	1.823988196	-0.757187533	-0.154452159	1.32157748	-0.410217924	0.011480904	1.045011309	0.805174456	3.151906037	0.975424415	0.616086242	0.337524763	2.46309844	1.725557343	1.970364206	0.207959491	1.613468507	-0.39622639	0.409533004	-0.757187533	-0.400045813	0.12387234	0.996167031	0.00731968	1.466366328	-0.297791988	0.196751667	-0.397478668	-0.055672956	-0.757187533	-0.757187533	-0.757187533	-0.757187533	2.258331456	-0.757187533	-0.757187533	0.442704848	-0.757187533	-0.191209535	-0.361497411	2.566459697	3.121279128	2.275237674	0.337500436	3.429578196	3.254129674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC13|150000	1.531189676	0.309804727	-0.254280272	-0.545935306	2.393685629	-0.348836596	1.007333914	1.888737773	-0.845102894	2.599302476	-1.097214587	2.00580258	0.709432616	-0.127393934	0.655899146	0.69124576	-1.271266881	1.040191898	1.084299098	1.036562803	-1.601588923	-1.601588923	-0.808431209	-1.134138831	0.204254908	-0.96272477	0.463759814	2.02555391	1.697947372	1.716198621	2.107158169	2.296650091	2.098725479	1.722130247	2.001682291	2.311689431	2.521404144	-1.301582934	0.394220974	0.519764075	0.282878758	0.991940165	-0.410967116	0.517805214	-0.78752125	0.085047061	-0.989737163	-0.003257515	0.666468451	-1.084838878	0.881137126	0.402622802	0.388329602	-0.862176444	-0.559276874	1.042220038	-0.312989788	-0.448078358	0.897095815	0.443799847	1.603040095	0.988531372	1.684856561	1.693549465	0.875988303	0.53470719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC2|1244	-1.076320061	1.669536658	0.867217321	-0.369776526	-0.998192436	-0.02638285	-0.664267894	-0.879814037	-0.191990184	-0.589528181	1.929783602	-0.788054771	-0.121867177	1.03348746	0.625875266	0.191911849	1.598403353	-0.62335838	0.226488528	-0.215478041	0.893828943	2.243609776	-0.977200151	0.14079926	0.20628237	-1.101406965	0.58455687	-1.457722599	-1.053911019	-0.59835897	-1.145254063	-1.136719017	-0.460069651	-0.98501777	-0.976731363	-0.656289808	-1.446175911	0.840021422	-0.359550501	1.533214525	-0.535596042	0.245970084	0.724523758	-0.722771379	-1.306774463	1.636058342	-0.92068578	-0.653633622	0.269049174	-0.729887472	0.641384334	-0.934108675	-0.989757573	1.29786174	0.640796865	0.615709539	1.187898732	0.029362473	0.118294595	-1.71556377	-0.872753152	-0.754306189	-0.836738159	-0.748083797	-0.796675553	-0.964552093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG2|9429	1.943442341	-0.526938699	-1.285658996	0.033318488	2.970846149	-0.403163262	1.355280921	2.482215238	0.012802443	3.760518159	-0.067476775	2.58476609	-0.386436277	-0.174541618	-0.959752879	-0.947765616	0.079827131	0.685070167	1.350399942	-0.784895697	-0.100309426	-1.85410038	0.126128064	-0.520351175	-1.224693331	-0.476481999	-0.270142828	0.978561247	1.742406446	2.135865645	2.115594379	2.452013722	1.690450555	2.676175472	1.349311187	2.766074384	2.567507699	0.947215021	0.374685802	-0.009536538	0.120483681	-0.810577738	0.067761697	0.208645354	-0.845531388	-0.942094615	-0.191832748	-0.217932466	0.55838775	-1.781900047	-0.186841831	0.668590145	-0.615169912	0.523798472	1.658855066	-1.093402676	0.338656282	0.208925356	-0.139840817	-0.408335329	1.441470118	1.103698372	1.53767552	2.135505575	0.437155834	1.305993543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG5|64240	-0.911460311	-0.002958157	-1.551608942	-1.145142524	0.473773774	-1.246253487	1.515258566	-0.413898979	-0.651378119	-0.468344142	-0.602292516	-1.21948442	-0.657957075	-1.551608942	-0.564038145	-0.231093131	-0.265549274	1.042340432	2.216791216	-1.060732453	-0.856329159	-1.240772772	0.82461381	0.800135244	-0.488218315	-0.638106247	-1.239526653	-0.089649145	-0.545758392	-0.994801144	-0.626974885	-0.849127323	-1.182031641	-1.151805217	0.423434591	-1.197188682	1.041157864	0.399957836	-0.600887357	2.110226006	2.13417144	-0.680188265	-0.1347494	-0.483652903	0.085668112	0.227184313	-1.112229126	-0.346238519	-0.588343847	-0.936667886	-0.589091286	0.940948517	0.837247344	1.730960631	1.504184294	-1.551608942	0.967038944	1.277132216	-0.527990466	0.282159089	0.16105811	-0.021383538	0.411832636	-0.601421045	-0.059068776	-1.551608942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG8|64241	-0.571903515	-0.42703401	-1.16798666	-1.16798666	1.514782895	-1.16798666	1.460219189	-0.386009842	-0.863105061	0.488519687	-1.16798666	-0.636593671	-0.0204874	-1.16798666	0.099325913	-0.050202605	-1.16798666	0.820910376	2.681734357	-1.16798666	-0.385117169	-1.16798666	0.441357778	0.562201347	-0.621080711	-1.16798666	-0.877386972	0.270911719	0.459728844	0.747388239	-0.307001024	-0.028368138	-0.58441229	-0.795703959	0.636217984	-0.605354387	1.200460091	-1.16798666	-0.692833275	0.686128375	1.879020194	-0.35655139	0.282958441	-0.09631423	-0.141313878	-0.470156769	-0.289431256	-0.276614238	-0.890413125	-1.16798666	-1.16798666	1.133952435	-0.202395424	2.177494243	1.591047685	-1.16798666	0.582648516	0.983890209	-0.646734333	0.287300037	0.746413439	1.102218169	0.565404331	-0.159804974	0.355848361	-0.332002277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD12B|145447	-0.337711594	-0.274229154	-0.625245789	-0.959836164	0.748622487	0.243389303	-0.402102179	0.371339595	0.108425938	-0.00594631	0.970772552	0.613102872	1.566801828	-1.084759774	-0.790505251	0.324293589	-1.084759774	0.267222832	0.287075769	1.816182027	-0.798892636	-1.084759774	-1.084759774	-0.360631337	1.694473695	-0.666702458	-0.913149429	0.390576804	0.119437774	-0.778577778	0.452526397	1.347167409	-0.138468022	0.365038681	0.447911788	1.029055715	-0.444045888	-0.88844308	1.306576758	-0.936409641	-1.084759774	1.07743092	-0.772302711	1.646401535	-0.746633865	1.279668045	-1.084759774	1.662072909	-0.920841875	1.788183417	0.673260855	-1.084759774	1.375199126	-1.084759774	-0.923734315	-0.327899314	-0.653235163	1.919401333	1.283629631	0.147753455	0.57871511	0.598435583	0.814480512	0.110618799	0.240488048	-0.498891977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABI3BP|25890	2.365047481	-0.275567971	0.675201859	0.527779128	1.230495597	-0.581878944	-0.69197068	1.976486765	1.360744945	1.482705423	-0.985770926	1.554188629	0.458081477	0.591193429	-0.663232958	0.861253284	-0.539381838	-0.484348437	0.570084952	0.142229222	1.323907305	-1.058558293	-1.049691422	0.648302029	-1.042276796	-0.10001832	0.880336151	1.456862801	1.910641754	1.64547792	1.307634129	1.270960992	1.502228774	1.731614319	1.334005505	1.399325022	1.014164384	0.274087184	0.115393278	-1.530581068	-0.964366176	-0.876118297	-0.144517598	0.501436218	0.703124822	-0.527930297	0.802817227	-0.720344035	-0.357915804	0.323558892	0.018425448	-0.166066249	0.309929494	1.964208306	-0.752449076	-0.277873039	1.887321	-0.929204807	-0.269927718	-0.202131692	2.026402425	2.103720888	1.751948262	1.704711719	2.303418486	2.153568621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAN|176	-1.070743397	0.93345587	-0.660574646	0.374562577	-2.001374219	0.499655494	-0.397881058	-1.954892763	0.826227623	-1.953294773	-0.477294348	-2.889169899	-0.655895347	1.002339173	0.512454422	-0.11117215	0.811925688	0.349965551	0.560474632	0.622496254	0.780932268	-0.126729875	1.37796375	0.46856334	-2.639319686	0.805271653	-0.371465161	-2.963170719	-2.404100212	-1.471973305	-3.173333619	-2.452584253	-2.573682225	-3.186311044	-1.789943521	-1.81531345	-2.945645328	-0.546043068	0.554020114	-0.958764045	0.657242989	0.25222897	0.013810013	1.222291588	0.323292657	-0.523710429	-0.376075627	0.506807955	0.853850746	-1.008386858	0.111036571	0.942020152	0.421339563	-0.103051191	0.532718393	0.063353969	0.88411347	0.768406379	0.34269418	-0.285282405	-0.560059765	0.715792336	-0.436259516	-0.938298742	-0.940326886	-1.691031766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACCN1|40	0.4771439	-1.08283041	0.951981135	-1.205510905	-0.295031131	2.094014154	-1.42601743	0.846561191	-0.552231311	-0.017072561	-1.084586693	1.801223144	-0.066210656	-0.714390896	0.595678485	-0.558850143	0.680667493	2.045961755	0.393600534	1.232621607	0.310768694	-0.58553558	2.220648573	1.191437702	-0.855934694	-0.539349306	0.468297177	-0.44408633	0.186292552	1.522273841	1.038886417	1.809374879	1.218854294	-0.062437808	0.454645823	1.753436206	-0.785721543	-0.835870301	-0.62277962	-0.965397637	-1.08315943	0.307955252	-0.874489807	-0.105842184	0.479947039	-0.00283378	-1.42601743	-0.157641523	-1.13668088	-0.485667736	1.707308054	-0.731010725	-1.42601743	-1.036142286	1.540010443	-1.42601743	0.637462045	-0.014649625	0.576041789	-0.786603302	-0.14792472	0.412045297	0.479747129	0.778106746	0.386369172	0.342814054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACE2|59272	0.126679667	0.516098575	1.085888414	0.658621246	0.766336122	0.964417293	1.283212362	0.530502432	0.828576739	0.755265499	0.815739498	0.106546674	1.194565266	0.651574476	1.061493071	-0.034523033	0.451845202	0.960039351	-0.038297592	1.005845148	0.69268941	-1.769508395	-0.829358036	-0.477016531	0.259106228	-1.739948332	0.505123852	-0.433564686	0.324935288	0.059854391	0.094003511	0.124166874	-0.149453915	-0.477412544	0.245119021	0.057378921	-0.195539603	-1.199850692	-0.09022496	1.407664809	-0.485232233	0.776397591	-0.877951463	-0.512081568	-1.317196135	1.202879845	-1.71576805	-0.07108428	1.018848485	-2.048547919	1.088773419	0.315059697	0.879749158	-2.387820258	-0.837791119	0.627899987	-1.582253254	0.08710405	0.920505826	0.151280099	0.455790364	0.35763834	0.041430924	-0.395480386	0.13390172	-0.525700644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
